case_id,policy_id,cluster,t,state,next_state,action,group,item_id,reward,cost,x1,x2,target_prob,behavior_prob,source_id
public-014,P2,2,5,2,1,2,1,13225,-0.907844288373,1.121049163215,0.270915546366,0.203718970730,0.377274292549,0.230000000000,538518
public-014,P2,2,6,1,2,3,0,13226,-1.112839393514,1.221592015306,0.440042571663,0.176588393923,0.552080825870,0.230000000000,538523
public-014,P2,2,7,2,0,1,1,13227,-1.031295989784,0.893978605694,0.388475563586,0.203718970730,0.390094108784,0.195000000000,538638
public-014,P2,3,0,2,0,0,0,13230,0.115977452142,0.844228205812,0.550000000000,0.203718970730,0.445714153329,0.195000000000,538625
public-014,P2,3,1,0,3,3,0,13231,-0.160312821960,1.511956956112,0.435075576467,-0.160000000000,0.485972282745,0.230000000000,538634
public-014,P2,3,2,3,0,3,1,13232,-0.414949831537,1.261255332291,0.195963290863,-0.103551996776,0.290481295123,0.195000000000,538533
public-014,P2,3,3,0,2,2,0,13233,-0.687992572948,1.188784317250,0.052501875850,-0.160000000000,0.506041100681,0.195000000000,538524
public-014,P2,3,4,2,1,1,0,13234,-0.804925556220,1.155386378945,0.136589094784,0.203718970730,0.434143960368,0.230000000000,538566
public-014,P2,3,5,1,2,1,1,13235,-0.871385883948,0.925159993535,0.370915546366,0.176588393923,0.319862987161,0.195000000000,538524
public-014,P2,3,6,2,0,0,0,13236,-1.085611659980,0.989639741090,0.540042571663,0.203718970730,0.468068526281,0.195000000000,538566
public-014,P2,3,7,0,3,3,0,13237,-0.960651321934,1.388537671220,0.488475563586,-0.160000000000,0.460111000104,0.230000000000,538518
public-014,P3,0,0,0,3,3,1,13300,-0.242882127004,1.146910398912,0.250000000000,-0.240000000000,0.980444211317,0.265000000000,538638
public-014,P3,0,1,3,0,3,0,13301,-0.325373024470,0.904114054080,0.135075576467,-0.183551996776,0.694848932921,0.230000000000,538524
public-014,P3,0,2,0,2,1,1,13302,-0.122707506966,0.677297229745,-0.104036709137,-0.240000000000,0.521443872504,0.195000000000,538566
public-014,P3,0,3,2,1,1,1,13303,-0.502083093372,0.685447075337,-0.247498124150,0.123718970730,0.951362922317,0.265000000000,538524
public-014,P3,0,4,1,2,1,0,13304,-1.070031028535,0.696930536942,-0.163410905216,0.096588393923,0.726606581687,0.230000000000,538625
public-014,P3,0,5,2,0,3,1,13305,-0.899091645423,0.907292331908,0.070915546366,0.123718970730,0.506887035710,0.195000000000,538634
public-014,P3,0,6,0,3,3,1,13306,-1.273732975926,1.098656536581,0.240042571663,-0.240000000000,0.944087387790,0.265000000000,538533
public-014,P3,0,7,3,0,3,0,13307,-0.977101945361,0.951474075907,0.188475563586,-0.183551996776,0.755012672993,0.230000000000,538524
public-014,P3,1,0,1,2,0,1,13310,0.245148562445,0.615527022156,0.350000000000,0.096588393923,0.850951579633,0.230000000000,538518
public-014,P3,1,1,2,0,2,0,13311,-0.316265890314,1.012354539236,0.235075576467,0.123718970730,0.589111051825,0.195000000000,538524
public-014,P3,1,2,0,3,1,0,13312,-0.058148126795,0.770540461732,-0.004036709137,-0.240000000000,0.615036362441,0.230000000000,538631
public-014,P3,1,3,3,0,2,1,13313,-0.653328443465,0.852679537775,-0.147498124150,-0.183551996776,0.825711215596,0.230000000000,538524
public-014,P3,1,4,0,2,0,0,13314,-0.731624094486,0.646749301798,-0.063410905216,-0.240000000000,0.396749630300,0.195000000000,538566
public-014,P3,1,5,2,1,3,0,13315,-0.397195910700,1.187336217330,0.170915546366,0.123718970730,0.597866760069,0.230000000000,538524
public-014,P3,1,6,1,2,0,1,13316,-1.188085675541,0.471850952397,0.340042571663,0.096588393923,0.819396600723,0.230000000000,538524
public-014,P3,1,7,2,0,2,0,13317,-0.987567625477,0.953239530857,0.288475563586,0.123718970730,0.640119440146,0.195000000000,538645
public-014,P3,2,0,2,0,1,1,13320,0.226304910778,0.834646373822,0.450000000000,0.123718970730,0.721458947950,0.195000000000,538591
public-014,P3,2,1,0,3,0,1,13321,0.097244543429,0.851815729144,0.335075576467,-0.240000000000,0.447508019952,0.230000000000,538597
public-014,P3,2,2,3,0,0,0,13322,-0.164099185335,0.817622914728,0.095963290863,-0.183551996776,0.521443872504,0.195000000000,538524
public-014,P3,2,3,0,2,3,1,13323,-0.350773446988,1.372988227764,-0.047498124150,-0.240000000000,0.700059508875,0.195000000000,538566
public-014,P3,2,4,2,1,2,1,13324,-0.568817024590,1.156602279650,0.036589094784,0.123718970730,0.726606581687,0.230000000000,538566
public-014,P3,2,5,1,2,2,0,13325,-0.898542570187,1.228788016770,0.270915546366,0.096588393923,0.506887035710,0.195000000000,538634
public-014,P3,2,6,2,0,1,1,13326,-1.055202954263,0.843334825456,0.440042571663,0.123718970730,0.694705813657,0.195000000000,538636
public-014,P3,2,7,0,3,0,1,13327,-0.753980778900,0.647570624045,0.388475563586,-0.240000000000,0.486255659787,0.230000000000,538524
public-014,P3,3,0,3,2,2,1,13330,0.186658374515,1.163830567298,0.550000000000,-0.183551996776,0.591966316267,0.160000000000,538525
public-014,P3,3,1,2,3,2,0,13331,-0.199690203440,1.181552653767,0.435075576467,0.123718970730,0.800586814018,0.265000000000,538524
public-014,P3,3,2,3,1,0,1,13332,-0.388315503090,0.743883643015,0.195963290863,-0.183551996776,0.615036362441,0.230000000000,538518
public-014,P3,3,3,1,0,0,1,13333,-0.740312174240,0.752192614590,0.052501875850,0.096588393923,0.574407802154,0.160000000000,538524
public-014,P3,3,4,0,1,0,0,13334,-0.503449511708,0.786855799968,0.136589094784,-0.240000000000,0.539172574510,0.265000000000,538524
public-014,P3,3,5,1,3,2,1,13335,-0.424821227613,1.193552559348,0.370915546366,0.096588393923,0.597866760069,0.230000000000,538566
public-014,P3,3,6,3,2,2,1,13336,-0.718623204899,1.111487202874,0.540042571663,-0.183551996776,0.570015026590,0.160000000000,538627
public-014,P3,3,7,2,3,2,0,13337,-1.029458444657,1.234097702858,0.488475563586,0.123718970730,0.869905905840,0.265000000000,538524
public-015,P0,0,0,2,1,2,0,14000,-0.048857215379,0.754675802865,0.250000000000,0.363718970730,0.168543999856,0.160000000000,538524
public-015,P0,0,1,1,2,2,1,14001,0.491142582017,0.952900204837,0.135075576467,0.336588393923,0.207825245490,0.265000000000,538524
public-015,P0,0,2,2,0,0,0,14002,-0.247474289168,0.612923015549,-0.104036709137,0.363718970730,0.137162658458,0.230000000000,538558
public-015,P0,0,3,0,3,0,0,14003,-0.502331497916,0.486646144748,-0.247498124150,0.000000000000,0.150670424992,0.160000000000,538518
public-015,P0,0,4,3,0,0,1,14004,-0.236168957971,0.532669137492,-0.163410905216,0.056448003224,0.138617730292,0.265000000000,538630
public-015,P0,0,5,0,2,2,0,14005,-0.865084904492,0.764037459556,0.070915546366,0.000000000000,0.159351894383,0.230000000000,538566
public-015,P0,0,6,2,1,2,0,14006,-0.383079550225,0.949275314554,0.240042571663,0.363718970730,0.171075720138,0.160000000000,538635
public-015,P0,0,7,1,2,2,1,14007,-0.289402065159,0.856281763166,0.188475563586,0.336588393923,0.212516943912,0.265000000000,538524
public-015,P0,1,0,3,0,3,0,14010,0.456066731251,1.202130581940,0.350000000000,0.056448003224,0.279150999761,0.265000000000,538518
public-015,P0,1,1,0,2,1,1,14011,0.283661386133,0.748656195821,0.235075576467,0.000000000000,0.180376628162,0.230000000000,538517
public-015,P0,1,2,2,1,0,1,14012,-0.364871087891,0.746412560280,-0.004036709137,0.363718970730,0.158035236919,0.265000000000,538566
public-015,P0,1,3,1,2,1,0,14013,-0.179871034660,0.846955373017,-0.147498124150,0.336588393923,0.249547891393,0.265000000000,538634
public-015,P0,1,4,2,0,3,1,14014,-0.407954240654,1.167975019725,-0.063410905216,0.363718970730,0.186805783399,0.230000000000,538533
public-015,P0,1,5,0,3,2,1,14015,-0.587227271186,0.964640007707,0.170915546366,0.000000000000,0.183601095702,0.265000000000,538524
public-015,P0,1,6,3,0,3,0,14016,-0.727636608915,1.190719143340,0.340042571663,0.056448003224,0.283344161479,0.265000000000,538629
public-015,P0,1,7,0,2,1,1,14017,-0.572555934604,0.750650162682,0.288475563586,0.000000000000,0.184448668301,0.230000000000,538566
public-015,P0,2,0,0,2,0,0,14020,0.391614382373,0.597913045655,0.450000000000,0.000000000000,0.242281999793,0.230000000000,538639
public-015,P0,2,1,2,1,3,0,14021,0.299496523615,1.189556678955,0.335075576467,0.363718970730,0.207825245490,0.265000000000,538532
public-015,P0,2,2,1,2,3,1,14022,-0.229874835669,1.386825285044,0.095963290863,0.336588393923,0.137162658458,0.230000000000,538625
public-015,P0,2,3,2,0,2,0,14023,-0.621872013182,1.048900471748,-0.047498124150,0.363718970730,0.216588735926,0.230000000000,538524
public-015,P0,2,4,0,3,1,0,14024,-0.193409661694,0.945159920988,0.036589094784,0.000000000000,0.215232750438,0.265000000000,538566
public-015,P0,2,5,3,0,1,1,14025,-0.557135695437,0.795032452826,0.270915546366,0.056448003224,0.159351894383,0.230000000000,538524
public-015,P0,2,6,0,2,0,0,14026,-0.485078535672,0.736615342067,0.440042571663,0.000000000000,0.245921347698,0.230000000000,538566
public-015,P0,2,7,2,1,3,0,14027,-0.207981779952,1.278988821115,0.388475563586,0.363718970730,0.212516943912,0.265000000000,538524
public-015,P0,3,0,1,0,1,0,14030,0.481105027843,0.989311600682,0.550000000000,0.336588393923,0.205412999824,0.195000000000,538566
public-015,P0,3,1,0,1,1,1,14031,0.463998785076,1.019809927474,0.435075576467,0.000000000000,0.125479393504,0.160000000000,538638
public-015,P0,3,2,1,3,3,0,14032,-0.329050770449,1.313121711065,0.195963290863,0.336588393923,0.158035236919,0.265000000000,538638
public-015,P0,3,3,3,2,3,0,14033,-0.034149577329,1.313029315054,0.052501875850,0.056448003224,0.183629580459,0.195000000000,538566
public-015,P0,3,4,2,3,3,1,14034,-0.265359016066,1.504720992195,0.136589094784,0.363718970730,0.129951849321,0.160000000000,538524
public-015,P0,3,5,3,1,1,0,14035,-0.526309197434,1.028735522650,0.370915546366,0.056448003224,0.183601095702,0.265000000000,538533
public-015,P0,3,6,1,0,1,0,14036,-0.651902606920,1.128933237964,0.540042571663,0.336588393923,0.208498533918,0.195000000000,538566
public-015,P0,3,7,0,1,1,1,14037,-0.268954304001,0.925410451904,0.488475563586,0.000000000000,0.128312117079,0.160000000000,538524
public-015,P1,0,0,3,0,0,1,14100,0.340622854007,0.442682784989,0.250000000000,-0.023551996776,0.384017181877,0.265000000000,538524
public-015,P1,0,1,0,2,2,0,14101,-0.357173163342,0.735579649386,0.135075576467,-0.080000000000,0.302533932103,0.230000000000,538625
public-015,P1,0,2,2,1,1,0,14102,0.003396721867,0.739095259611,-0.104036709137,0.283718970730,0.279235759430,0.265000000000,538636
public-015,P1,0,3,1,2,2,1,14103,-0.163015416080,0.955789809448,-0.247498124150,0.256588393923,0.383902079094,0.265000000000,538524
public-015,P1,0,4,2,0,0,0,14104,-0.553899793003,0.438714157563,-0.163410905216,0.283718970730,0.190907457556,0.230000000000,538566
public-015,P1,0,5,0,3,3,0,14105,-0.541214345647,1.135030567145,0.070915546366,-0.080000000000,0.284103576831,0.265000000000,538638
public-015,P1,0,6,3,0,0,1,14106,-0.556650066372,0.584294535344,0.240042571663,-0.023551996776,0.386220365697,0.265000000000,538638
public-015,P1,0,7,0,2,2,0,14107,-0.505210716604,0.777661187317,0.188475563586,-0.080000000000,0.289888238127,0.230000000000,538566
public-015,P1,1,0,0,2,1,1,14110,0.155677162243,0.726663667500,0.350000000000,-0.080000000000,0.333297931441,0.230000000000,538524
public-015,P1,1,1,2,1,0,1,14111,0.115716421731,0.609270581229,0.235075576467,0.283718970730,0.224492872980,0.265000000000,538566
public-015,P1,1,2,1,2,0,0,14112,-0.586960091923,0.683544265887,-0.004036709137,0.256588393923,0.242355564789,0.230000000000,538518
public-015,P1,1,3,2,0,3,1,14113,-0.055873950934,1.056525332808,-0.147498124150,0.283718970730,0.333198030912,0.230000000000,538523
public-015,P1,1,4,0,3,2,1,14114,-0.654044763997,0.902963708425,-0.063410905216,-0.080000000000,0.341531294196,0.265000000000,538638
public-015,P1,1,5,3,0,2,0,14115,-0.842166029199,1.074190444093,0.170915546366,-0.023551996776,0.246580462910,0.230000000000,538524
public-015,P1,1,6,0,2,1,1,14116,-0.189277418997,0.835222762050,0.340042571663,-0.080000000000,0.335210128718,0.230000000000,538566
public-015,P1,1,7,2,1,0,1,14117,-0.917603946309,0.620527850077,0.288475563586,0.283718970730,0.215109237393,0.265000000000,538524
public-015,P1,2,0,1,0,2,1,14120,0.502613508899,1.073646708831,0.450000000000,0.256588393923,0.282578681004,0.195000000000,538524
public-015,P1,2,1,0,1,2,0,14121,-0.405637170576,1.151842257939,0.335075576467,-0.080000000000,0.210458387550,0.160000000000,538566
public-015,P1,2,2,1,3,0,1,14122,-0.011750265569,0.641990764202,0.095963290863,0.256588393923,0.279235759430,0.265000000000,538524
public-015,P1,2,3,3,2,0,1,14123,0.086085261688,0.628152002483,-0.047498124150,-0.023551996776,0.282493982730,0.195000000000,538566
public-015,P1,2,4,2,3,0,0,14124,-0.471798124528,0.868768689777,0.036589094784,0.283718970730,0.132805187865,0.160000000000,538518
public-015,P1,2,5,3,1,2,1,14125,-0.940622937341,1.207559507156,0.270915546366,-0.023551996776,0.284103576831,0.265000000000,538524
public-015,P1,2,6,1,0,2,1,14126,-0.724938993851,1.131252299410,0.440042571663,0.256588393923,0.284199891739,0.195000000000,538631
public-015,P1,2,7,0,1,2,0,14127,-0.510929790275,1.082089602027,0.388475563586,-0.080000000000,0.201661383045,0.160000000000,538524
public-015,P1,3,0,2,3,3,1,14130,0.680712426017,1.266799983773,0.550000000000,0.283718970730,0.231859430567,0.160000000000,538645
public-015,P1,3,1,3,1,1,0,14131,-0.268691586900,1.014164994193,0.435075576467,-0.023551996776,0.348571704380,0.265000000000,538524
public-015,P1,3,2,1,0,0,0,14132,-0.469308612820,0.799948905274,0.195963290863,0.256588393923,0.168595175505,0.160000000000,538566
public-015,P1,3,3,0,1,1,1,14133,-0.123218270277,0.921639051253,0.052501875850,-0.080000000000,0.231789934548,0.160000000000,538541
public-015,P1,3,4,1,3,3,0,14134,-0.392806875480,1.431407137039,0.136589094784,0.256588393923,0.341531294196,0.265000000000,538591
public-015,P1,3,5,3,2,2,0,14135,-0.795560185762,1.077022205716,0.370915546366,-0.023551996776,0.171534235068,0.160000000000,538597
public-015,P1,3,6,2,3,3,1,14136,-0.232162466793,1.517946554360,0.540042571663,0.283718970730,0.233189654760,0.160000000000,538524
public-015,P1,3,7,3,1,1,0,14137,-0.886567360773,0.903205112174,0.488475563586,-0.023551996776,0.334001665668,0.265000000000,538566
public-015,P2,0,0,0,2,2,0,14200,0.027734174552,0.751618965319,0.250000000000,-0.160000000000,0.605558753239,0.230000000000,538524
public-015,P2,0,1,2,1,1,0,14201,-0.363713449990,0.689211544030,0.135075576467,0.203718970730,0.491897053173,0.265000000000,538566
public-015,P2,0,2,1,2,1,1,14202,-0.481912566717,0.724515810782,-0.104036709137,0.176588393923,0.384405368527,0.230000000000,538524
public-015,P2,0,3,2,0,0,0,14203,-0.454675269786,0.609949857196,-0.247498124150,0.203718970730,0.540976686740,0.230000000000,538524
public-015,P2,0,4,0,3,3,0,14204,-0.970928374722,1.158971079676,-0.163410905216,-0.160000000000,0.541651608711,0.265000000000,538645
public-015,P2,0,5,3,0,3,1,14205,-1.003987476617,1.154649342258,0.070915546366,-0.103551996776,0.355560159242,0.230000000000,538524
public-015,P2,0,6,0,2,2,0,14206,-1.203095901930,0.852632325005,0.240042571663,-0.160000000000,0.573333610717,0.230000000000,538566
public-015,P2,0,7,2,1,1,0,14207,-0.599927273238,0.639652709650,0.188475563586,0.203718970730,0.521967713097,0.265000000000,538541
public-015,P2,1,0,1,0,3,0,14210,-0.283093207977,1.058412851979,0.350000000000,0.176588393923,0.513408508181,0.195000000000,538566
public-015,P2,1,1,0,1,3,1,14211,-0.138579080839,1.059880241645,0.235075576467,-0.160000000000,0.296994447199,0.160000000000,538566
public-015,P2,1,2,1,3,1,0,14212,-0.543004297209,0.818620793760,-0.004036709137,0.176588393923,0.442901837651,0.265000000000,538634
public-015,P2,1,3,3,2,1,0,14213,-0.564746259251,0.686801496731,-0.147498124150,-0.103551996776,0.458654147453,0.195000000000,538636
public-015,P2,1,4,2,3,1,1,14214,-0.524313176561,0.674241694404,-0.063410905216,0.203718970730,0.327034933561,0.160000000000,538524
public-015,P2,1,5,3,1,3,0,14215,-1.148710437523,1.237279575475,0.170915546366,-0.103551996776,0.409667139996,0.265000000000,538537
public-015,P2,1,6,1,0,3,0,14216,-0.619546772468,1.255979840659,0.340042571663,0.176588393923,0.486087191695,0.195000000000,538635
public-015,P2,1,7,0,1,3,1,14217,-0.799750712535,1.038771678089,0.288475563586,-0.160000000000,0.315150317341,0.160000000000,538566
public-015,P2,2,0,2,3,0,0,14220,-0.275571539907,0.722341197803,0.450000000000,0.203718970730,0.421258263123,0.160000000000,538524
public-015,P2,2,1,3,1,2,1,14221,-0.173287579083,1.221489606699,0.335075576467,-0.103551996776,0.491897053173,0.265000000000,538524
public-015,P2,2,2,1,0,1,1,14222,-0.438194978703,0.904431590390,0.095963290863,0.176588393923,0.267412430280,0.160000000000,538566
public-015,P2,2,3,0,1,2,0,14223,-0.764174500838,1.013164875446,-0.047498124150,-0.160000000000,0.376331608167,0.160000000000,538627
public-015,P2,2,4,1,3,0,1,14224,-0.725386333946,0.846565660002,0.036589094784,0.176588393923,0.348843363548,0.265000000000,538524
public-015,P2,2,5,3,2,3,1,14225,-1.099764418730,1.154060414141,0.270915546366,-0.103551996776,0.247346197733,0.160000000000,538533
public-015,P2,2,6,2,3,0,0,14226,-0.683255765502,0.781515523175,0.440042571663,0.203718970730,0.398840772672,0.160000000000,538524
public-015,P2,2,7,3,1,2,1,14227,-0.888840315961,1.090837012356,0.388475563586,-0.103551996776,0.521967713097,0.265000000000,538626
public-015,P2,3,0,3,1,1,0,14230,-0.018284867148,0.968534996652,0.550000000000,-0.103551996776,0.697708998298,0.265000000000,538525
public-015,P2,3,1,1,0,0,0,14231,0.046270478380,0.947016994911,0.435075576467,0.176588393923,0.191275240856,0.160000000000,538524
public-015,P2,3,2,0,1,0,1,14232,-0.388931965188,0.793502655718,0.195963290863,-0.160000000000,0.442901837651,0.265000000000,538625
public-015,P2,3,3,1,3,3,0,14233,-0.549612516895,1.363810388727,0.052501875850,0.176588393923,0.623299226026,0.265000000000,538566
public-015,P2,3,4,3,2,2,0,14234,-0.680849725566,1.156552216154,0.136589094784,-0.103551996776,0.327034933561,0.160000000000,538541
public-015,P2,3,5,2,3,2,1,14235,-1.154894927871,1.342621374691,0.370915546366,0.203718970730,0.409667139996,0.265000000000,538518
public-015,P2,3,6,3,1,1,0,14236,-0.832026725034,0.937999349481,0.540042571663,-0.103551996776,0.660580029739,0.265000000000,538566
public-015,P2,3,7,1,0,0,0,14237,-0.909343643260,0.982336145471,0.488475563586,0.176588393923,0.202968282484,0.160000000000,538524
public-015,P3,0,0,1,0,0,1,14300,0.103740341648,0.384523291310,0.250000000000,0.096588393923,0.734077573411,0.195000000000,538626
public-015,P3,0,1,0,1,0,0,14301,-0.037153670012,0.596652369347,0.135075576467,-0.240000000000,0.343358777245,0.160000000000,538566
public-015,P3,0,2,1,3,2,1,14302,-0.314167716321,0.827443995382,-0.104036709137,0.096588393923,0.612712371640,0.265000000000,538635
public-015,P3,0,3,3,2,2,1,14303,-0.985407138158,0.930075694807,-0.247498124150,-0.183551996776,0.767628143381,0.195000000000,538626
public-015,P3,0,4,2,3,2,0,14304,-1.078953661818,0.832218555546,-0.163410905216,0.123718970730,0.518252422757,0.160000000000,538525
public-015,P3,0,5,3,1,0,1,14305,-0.345161348872,0.361961783748,0.070915546366,-0.183551996776,0.608026662422,0.265000000000,538524
public-015,P3,0,6,1,0,0,1,14306,-0.731740857538,0.562037933203,0.240042571663,0.096588393923,0.797637939163,0.195000000000,538625
public-015,P3,0,7,0,1,0,0,14307,-0.864563672321,0.453824892902,0.188475563586,-0.240000000000,0.319899114677,0.160000000000,538566
public-015,P3,1,0,2,3,1,1,14310,-0.392925922615,0.868999285000,0.350000000000,0.123718970730,0.602320060234,0.160000000000,538524
public-015,P3,1,1,3,1,3,0,14311,-0.589923342458,1.225521252146,0.235075576467,-0.183551996776,0.883005923571,0.265000000000,538524
public-015,P3,1,2,1,0,2,0,14312,0.080953031555,0.889103126070,-0.004036709137,0.096588393923,0.369939545141,0.160000000000,538629
public-015,P3,1,3,0,1,3,1,14313,-0.532074622530,1.065612537145,-0.147498124150,-0.240000000000,0.629848733031,0.160000000000,538626
public-015,P3,1,4,1,3,1,0,14314,-0.672768188992,0.874154530407,-0.063410905216,0.096588393923,0.858355575191,0.265000000000,538523
public-015,P3,1,5,3,2,0,0,14315,-0.685367680053,0.638574815535,0.170915546366,-0.183551996776,0.367110437689,0.160000000000,538566
public-015,P3,1,6,2,3,1,1,14316,-1.044900369017,0.821252910362,0.340042571663,0.123718970730,0.654472155210,0.160000000000,538635
public-015,P3,1,7,3,1,3,0,14317,-0.772211634491,1.179604896960,0.288475563586,-0.183551996776,0.822675381918,0.265000000000,538566
public-015,P3,2,0,3,1,2,1,14320,0.115926593225,1.159009839116,0.450000000000,-0.183551996776,0.997592599763,0.265000000000,538591
public-015,P3,2,1,1,0,1,1,14321,-0.149606368511,0.787735299797,0.335075576467,0.096588393923,0.533135651967,0.160000000000,538633
public-015,P3,2,2,0,1,1,0,14322,0.087095176749,0.822305762784,0.095963290863,-0.240000000000,0.612712371640,0.265000000000,538625
public-015,P3,2,3,1,3,0,1,14323,-0.982360658257,0.747703808471,-0.047498124150,0.096588393923,1.043186964082,0.265000000000,538566
public-015,P3,2,4,3,2,3,1,14324,-0.951104728587,1.220410424031,0.036589094784,-0.183551996776,0.518252422757,0.160000000000,538566
public-015,P3,2,5,2,3,3,0,14325,-0.818115770960,1.406485262342,0.270915546366,0.123718970730,0.608026662422,0.265000000000,538566
public-015,P3,2,6,3,1,2,1,14326,-1.228569762771,0.971871982154,0.440042571663,-0.183551996776,1.083969507067,0.265000000000,538566
public-015,P3,2,7,1,0,1,1,14327,-0.725835227335,0.874851696644,0.388475563586,0.096588393923,0.496709664554,0.160000000000,538518
public-015,P3,3,0,0,3,3,1,14330,0.176145304802,1.511904865855,0.550000000000,-0.240000000000,0.865835086587,0.230000000000,538625
public-015,P3,3,1,3,0,3,0,14331,-0.453281029342,1.393402765271,0.435075576467,-0.183551996776,0.649759075835,0.195000000000,538635
public-015,P3,3,2,0,2,1,1,14332,-0.118619559924,1.047544208466,0.195963290863,-0.240000000000,0.369939545141,0.160000000000,538566
public-015,P3,3,3,2,1,1,1,14333,-0.936287973233,0.962562605823,0.052501875850,0.123718970730,0.905407553731,0.230000000000,538524
public-015,P3,3,4,1,2,1,0,14334,-0.646241945297,0.959492842766,0.136589094784,0.096588393923,0.631620140235,0.195000000000,538518
public-015,P3,3,5,2,0,3,1,14335,-0.817866853410,1.526997211947,0.370915546366,0.123718970730,0.367110437689,0.160000000000,538592
public-015,P3,3,6,0,3,3,1,14336,-1.313216350567,1.289077501508,0.540042571663,-0.240000000000,0.940803723115,0.230000000000,538524
public-015,P3,3,7,3,0,3,0,14337,-0.745160207319,1.445085626095,0.488475563586,-0.183551996776,0.605364903676,0.195000000000,538524
public-016,P0,0,0,3,2,3,0,15000,0.300273790550,0.980991859570,0.250000000000,0.056448003224,0.224763119094,0.230000000000,538523
public-016,P0,0,1,2,3,3,1,15001,0.038959343011,0.925205461053,0.135075576467,0.363718970730,0.144906362682,0.195000000000,538638
public-016,P0,0,2,3,1,1,0,15002,-0.528854781576,0.583508106282,-0.104036709137,0.056448003224,0.097037241275,0.160000000000,538524
public-016,P0,0,3,1,0,1,0,15003,-0.435024866514,0.627689246934,-0.247498124150,0.336588393923,0.232774339833,0.230000000000,538566
public-016,P0,0,4,0,1,1,1,15004,-0.235507858184,0.793070871766,-0.163410905216,0.000000000000,0.168348322066,0.195000000000,538524
public-016,P0,0,5,1,3,3,0,15005,-0.316870073399,1.041108825812,0.070915546366,0.336588393923,0.110178994532,0.160000000000,538625
public-016,P0,0,6,3,2,3,0,15006,-0.512123110895,0.948179904355,0.240042571663,0.056448003224,0.229837193558,0.230000000000,538634
public-016,P0,0,7,2,3,3,1,15007,-0.205173175634,0.941256837878,0.188475563586,0.363718970730,0.146247724385,0.195000000000,538533
public-016,P0,1,0,0,1,0,0,15010,-0.068831765445,0.561821664174,0.350000000000,0.000000000000,0.190560035754,0.195000000000,538566
public-016,P0,1,1,1,3,2,1,15011,0.085499623599,0.955237292367,0.235075576467,0.336588393923,0.118897528355,0.160000000000,538518
public-016,P0,1,2,3,2,1,1,15012,-0.435216068211,0.712589655937,-0.004036709137,0.056448003224,0.118264137804,0.195000000000,538524
public-016,P0,1,3,2,3,2,0,15013,-0.271267617927,0.900570235532,-0.147498124150,0.363718970730,0.197352157684,0.195000000000,538631
public-016,P0,1,4,3,1,0,1,15014,-0.028561831346,0.590714450698,-0.063410905216,0.056448003224,0.088962010945,0.160000000000,538524
public-016,P0,1,5,1,0,3,1,15015,-0.550384347027,1.154878880666,0.170915546366,0.336588393923,0.134280649586,0.195000000000,538566
public-016,P0,1,6,0,1,0,0,15016,-0.646834878278,0.668337578393,0.340042571663,0.000000000000,0.194861968451,0.195000000000,538524
public-016,P0,1,7,1,3,2,1,15017,-0.265933684971,0.883243700920,0.288475563586,0.336588393923,0.119998132829,0.160000000000,538524
public-016,P0,2,0,1,3,1,0,15020,0.238014403300,0.852566282003,0.450000000000,0.336588393923,0.156356952413,0.160000000000,538541
public-016,P0,2,1,3,2,0,0,15021,0.167635084005,0.600280321449,0.335075576467,0.056448003224,0.093324975214,0.195000000000,538591
public-016,P0,2,2,2,3,0,1,15022,-0.423216856624,0.690625251138,0.095963290863,0.363718970730,0.097037241275,0.160000000000,538597
public-016,P0,2,3,3,1,3,0,15023,-0.640649212264,1.248877497715,-0.047498124150,0.056448003224,0.161929975536,0.160000000000,538524
public-016,P0,2,4,1,0,2,0,15024,-0.437512690632,1.048167288525,0.036589094784,0.336588393923,0.168348322066,0.195000000000,538566
public-016,P0,2,5,0,1,2,1,15025,-0.433371802040,1.185969022755,0.270915546366,0.000000000000,0.110178994532,0.160000000000,538566
public-016,P0,2,6,1,3,1,0,15026,-0.449658330315,0.775323133019,0.440042571663,0.336588393923,0.159886743345,0.160000000000,538634
public-016,P0,2,7,3,2,0,0,15027,-0.358042504404,0.626578203099,0.388475563586,0.056448003224,0.094188861004,0.195000000000,538636
public-016,P0,3,0,2,1,2,0,15030,-0.086291190309,1.234094136545,0.550000000000,0.363718970730,0.258966202434,0.265000000000,538566
public-016,P0,3,1,1,2,2,1,15031,0.019824238003,1.101034766390,0.435075576467,0.336588393923,0.170915197010,0.230000000000,538525
public-016,P0,3,2,2,0,0,0,15032,-0.453122145076,0.814718141553,0.195963290863,0.363718970730,0.118264137804,0.195000000000,538524
public-016,P0,3,3,0,3,0,0,15033,-0.750561158400,0.836427138507,0.052501875850,0.000000000000,0.268196521981,0.265000000000,538518
public-016,P0,3,4,3,0,0,1,15034,-0.344354390818,0.789551320858,0.136589094784,0.056448003224,0.127882890733,0.230000000000,538524
public-016,P0,3,5,0,2,2,0,15035,-0.370685187822,1.237320292626,0.370915546366,0.000000000000,0.134280649586,0.195000000000,538524
public-016,P0,3,6,2,1,2,0,15036,-0.849974103465,1.085380449077,0.540042571663,0.363718970730,0.264812418664,0.265000000000,538566
public-016,P0,3,7,1,2,2,1,15037,-0.224956903781,1.116821738714,0.488475563586,0.336588393923,0.172497315941,0.230000000000,538627
