artist_id,tag_id
ba550d0e-adac-4864-b88b-407cab5e76af,singer/songwriter
ba550d0e-adac-4864-b88b-407cab5e76af,soft rock
ba550d0e-adac-4864-b88b-407cab5e76af,standards
ba550d0e-adac-4864-b88b-407cab5e76af,synthpop
ba550d0e-adac-4864-b88b-407cab5e76af,the beatles
ba550d0e-adac-4864-b88b-407cab5e76af,western classical music
ece57992-dc2e-4f67-a269-fa43626c1a3d,art rock
ece57992-dc2e-4f67-a269-fa43626c1a3d,blues rock
ece57992-dc2e-4f67-a269-fa43626c1a3d,christmas music
ece57992-dc2e-4f67-a269-fa43626c1a3d,classic pop and rock
ece57992-dc2e-4f67-a269-fa43626c1a3d,classic rock
ece57992-dc2e-4f67-a269-fa43626c1a3d,english
ece57992-dc2e-4f67-a269-fa43626c1a3d,folk
ece57992-dc2e-4f67-a269-fa43626c1a3d,folk rock
ece57992-dc2e-4f67-a269-fa43626c1a3d,hard rock
ece57992-dc2e-4f67-a269-fa43626c1a3d,prog folk
ece57992-dc2e-4f67-a269-fa43626c1a3d,progressive
ece57992-dc2e-4f67-a269-fa43626c1a3d,progressive folk
ece57992-dc2e-4f67-a269-fa43626c1a3d,progressive rock
ece57992-dc2e-4f67-a269-fa43626c1a3d,rock
ece57992-dc2e-4f67-a269-fa43626c1a3d,rockgruppe
ece57992-dc2e-4f67-a269-fa43626c1a3d,steven wilson remix
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,absent lovers
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,abstract
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,aln-sh
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,anxious
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,art rock
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,avant-garde
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,avant-prog
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,classic pop and rock
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,classic rock
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,eclectic
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,eclectic prog
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,english
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,experimental
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,experimental rock
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,free improvisation
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,improvisation
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,jazz
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,jazz fusion
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,new wave
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,pioneers
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,post-progressive
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,progressif
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,progressive
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,progressive rock
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,rock
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,surreal
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,symphonic prog
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,symphonic rock
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,boogie rock
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,classic pop and rock
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,classic rock
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,english
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,hard rock
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,pop rock
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,psychedelic pop
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,psychedelic rock
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,2000s
c1d4f2ba-cf39-460c-9528-6b827d3417a1,2010s
c1d4f2ba-cf39-460c-9528-6b827d3417a1,60s
c1d4f2ba-cf39-460c-9528-6b827d3417a1,70s
c1d4f2ba-cf39-460c-9528-6b827d3417a1,7567826842
c1d4f2ba-cf39-460c-9528-6b827d3417a1,80s
c1d4f2ba-cf39-460c-9528-6b827d3417a1,90s
c1d4f2ba-cf39-460c-9528-6b827d3417a1,aor
c1d4f2ba-cf39-460c-9528-6b827d3417a1,art rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,classic pop and rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,classic rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,disco
c1d4f2ba-cf39-460c-9528-6b827d3417a1,electronic
c1d4f2ba-cf39-460c-9528-6b827d3417a1,english
c1d4f2ba-cf39-460c-9528-6b827d3417a1,folk
c1d4f2ba-cf39-460c-9528-6b827d3417a1,garage rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,hard rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,male vocalists
c1d4f2ba-cf39-460c-9528-6b827d3417a1,mario939393
c1d4f2ba-cf39-460c-9528-6b827d3417a1,montreaux
c1d4f2ba-cf39-460c-9528-6b827d3417a1,pop rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,pop-rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,pop/rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,progressive
c1d4f2ba-cf39-460c-9528-6b827d3417a1,progressive pop
c1d4f2ba-cf39-460c-9528-6b827d3417a1,progressive rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,psychedelic rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,symphonic prog
c1d4f2ba-cf39-460c-9528-6b827d3417a1,symphonic rock
c1d4f2ba-cf39-460c-9528-6b827d3417a1,synth-pop
c1d4f2ba-cf39-460c-9528-6b827d3417a1,yes
a35237a0-4f47-40a6-b6f3-1e786db23402,adult contemporary
a35237a0-4f47-40a6-b6f3-1e786db23402,blues rock
a35237a0-4f47-40a6-b6f3-1e786db23402,classic rock
a35237a0-4f47-40a6-b6f3-1e786db23402,easy listening soundtracks and musicals
a35237a0-4f47-40a6-b6f3-1e786db23402,english
a35237a0-4f47-40a6-b6f3-1e786db23402,folk rock
a35237a0-4f47-40a6-b6f3-1e786db23402,nuno
a35237a0-4f47-40a6-b6f3-1e786db23402,pop
a35237a0-4f47-40a6-b6f3-1e786db23402,pop rock
a35237a0-4f47-40a6-b6f3-1e786db23402,pop/rock
a35237a0-4f47-40a6-b6f3-1e786db23402,rock
a35237a0-4f47-40a6-b6f3-1e786db23402,roots rock
a35237a0-4f47-40a6-b6f3-1e786db23402,soft rock
a35237a0-4f47-40a6-b6f3-1e786db23402,standards
c842d29f-a297-48cd-bb71-4f77fd672b16,classic pop and rock
c842d29f-a297-48cd-bb71-4f77fd672b16,english
c842d29f-a297-48cd-bb71-4f77fd672b16,folk rock
c842d29f-a297-48cd-bb71-4f77fd672b16,glam rock
c842d29f-a297-48cd-bb71-4f77fd672b16,pop rock
c842d29f-a297-48cd-bb71-4f77fd672b16,psychedelic folk
c842d29f-a297-48cd-bb71-4f77fd672b16,psychedelic pop
c842d29f-a297-48cd-bb71-4f77fd672b16,psychedelic rock
c842d29f-a297-48cd-bb71-4f77fd672b16,rock
c7cf4584-bfb1-4cf5-be41-aef384310bbb,beat music
c7cf4584-bfb1-4cf5-be41-aef384310bbb,classic pop and rock
c7cf4584-bfb1-4cf5-be41-aef384310bbb,english
c7cf4584-bfb1-4cf5-be41-aef384310bbb,eurovision
c7cf4584-bfb1-4cf5-be41-aef384310bbb,pop
c7cf4584-bfb1-4cf5-be41-aef384310bbb,pop rock
c7cf4584-bfb1-4cf5-be41-aef384310bbb,rock
c7cf4584-bfb1-4cf5-be41-aef384310bbb,rock & roll
c7cf4584-bfb1-4cf5-be41-aef384310bbb,rock and roll
c7cf4584-bfb1-4cf5-be41-aef384310bbb,surf rock
39ab1aed-75e0-4140-bd47-540276886b60,acoustic rock
39ab1aed-75e0-4140-bd47-540276886b60,alternative rock
39ab1aed-75e0-4140-bd47-540276886b60,favoritos
39ab1aed-75e0-4140-bd47-540276886b60,hard rock
39ab1aed-75e0-4140-bd47-540276886b60,indie
39ab1aed-75e0-4140-bd47-540276886b60,indie rock
39ab1aed-75e0-4140-bd47-540276886b60,neo-psychedelia
39ab1aed-75e0-4140-bd47-540276886b60,noise pop
39ab1aed-75e0-4140-bd47-540276886b60,pop rock
39ab1aed-75e0-4140-bd47-540276886b60,power pop
39ab1aed-75e0-4140-bd47-540276886b60,psychedelic rock
39ab1aed-75e0-4140-bd47-540276886b60,rock
39ab1aed-75e0-4140-bd47-540276886b60,rock and indie
39ab1aed-75e0-4140-bd47-540276886b60,shoegaze
ca891d65-d9b0-4258-89f7-e6ba29d83767,825646222902
ca891d65-d9b0-4258-89f7-e6ba29d83767,awesome
ca891d65-d9b0-4258-89f7-e6ba29d83767,awe︎some
ca891d65-d9b0-4258-89f7-e6ba29d83767,english
ca891d65-d9b0-4258-89f7-e6ba29d83767,hard rock
ca891d65-d9b0-4258-89f7-e6ba29d83767,heavy metal
ca891d65-d9b0-4258-89f7-e6ba29d83767,metal
ca891d65-d9b0-4258-89f7-e6ba29d83767,nwobhm
ca891d65-d9b0-4258-89f7-e6ba29d83767,power metal
ca891d65-d9b0-4258-89f7-e6ba29d83767,progressive metal
ca891d65-d9b0-4258-89f7-e6ba29d83767,rock
ca891d65-d9b0-4258-89f7-e6ba29d83767,rock and indie
ca891d65-d9b0-4258-89f7-e6ba29d83767,seen live
f1548c5b-329e-4036-921c-02213a04b525,1 7 186240 183 23558 41608 89158 111733 150833 169883
f1548c5b-329e-4036-921c-02213a04b525,70's
f1548c5b-329e-4036-921c-02213a04b525,80's
f1548c5b-329e-4036-921c-02213a04b525,acoustic rock
f1548c5b-329e-4036-921c-02213a04b525,aor
f1548c5b-329e-4036-921c-02213a04b525,art rock
f1548c5b-329e-4036-921c-02213a04b525,classic rock
f1548c5b-329e-4036-921c-02213a04b525,english
f1548c5b-329e-4036-921c-02213a04b525,hard rock
f1548c5b-329e-4036-921c-02213a04b525,heavy metal
f1548c5b-329e-4036-921c-02213a04b525,max
f1548c5b-329e-4036-921c-02213a04b525,metal
f1548c5b-329e-4036-921c-02213a04b525,pop rock
f1548c5b-329e-4036-921c-02213a04b525,progressive rock
f1548c5b-329e-4036-921c-02213a04b525,rock
f1548c5b-329e-4036-921c-02213a04b525,stoner rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,album rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,alternative/indie rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,ambient
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,art pop
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,art rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,chamber pop
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,classic pop and rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,college rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,contemporary pop/rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,crossover prog
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,english
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,experimental
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,film score
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,folk
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,international
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,international fusion
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,new wave
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,pop
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,pop rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,pop/rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,progressive pop
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,progressive rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,soft rock
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,soundtrack
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,world
8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,worldbeat
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,baroque pop
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,bland
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,christmas music
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,classic pop and rock
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,copyright devil
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,english
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,eurovision
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,pop
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,pop rock
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,rock
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,rock & roll
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,rock and roll
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,satanic
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,schlager
b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,soft rock
57961a97-3796-4bf7-9f02-a985a8979ae9,00s
57961a97-3796-4bf7-9f02-a985a8979ae9,10s
57961a97-3796-4bf7-9f02-a985a8979ae9,70s
57961a97-3796-4bf7-9f02-a985a8979ae9,80s
57961a97-3796-4bf7-9f02-a985a8979ae9,90s
57961a97-3796-4bf7-9f02-a985a8979ae9,classic heavy metal
57961a97-3796-4bf7-9f02-a985a8979ae9,classic metal
57961a97-3796-4bf7-9f02-a985a8979ae9,classic pop and rock
57961a97-3796-4bf7-9f02-a985a8979ae9,cotm candidate
57961a97-3796-4bf7-9f02-a985a8979ae9,gratuitous heavy metal umlaut
57961a97-3796-4bf7-9f02-a985a8979ae9,hard rock
57961a97-3796-4bf7-9f02-a985a8979ae9,heavy metal
57961a97-3796-4bf7-9f02-a985a8979ae9,metal
57961a97-3796-4bf7-9f02-a985a8979ae9,nwobhm
57961a97-3796-4bf7-9f02-a985a8979ae9,rock
57961a97-3796-4bf7-9f02-a985a8979ae9,rock and roll
57961a97-3796-4bf7-9f02-a985a8979ae9,rock'n roll
57961a97-3796-4bf7-9f02-a985a8979ae9,speed metal
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,black sabbath
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,blues rock
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,classic pop and rock
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,classic rock
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,dark
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,doom metal
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,english
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,hard rock
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,heavy
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,heavy blues
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,heavy metal
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,jazz-rock
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,metal
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,nwobhm
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,ominous
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,pop rock
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,proto doom
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,proto-doom
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,psychedelic rock
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,reunion
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,rock
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,traditional doom metal
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,untied kingdom
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,want to listen
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,adult contemporary
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,aln-sh
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,baroque pop
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,blue-eyed soul
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,classic pop and rock
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,dance
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,disco
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,english
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,pop
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,pop rock
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,psychedelic pop
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,rock
bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,soft rock
d5da1841-9bc8-4813-9f89-11098090148e,aln-sh
d5da1841-9bc8-4813-9f89-11098090148e,alternative dance
d5da1841-9bc8-4813-9f89-11098090148e,alternative rock
d5da1841-9bc8-4813-9f89-11098090148e,art punk
d5da1841-9bc8-4813-9f89-11098090148e,art rock
d5da1841-9bc8-4813-9f89-11098090148e,beggars banquet
d5da1841-9bc8-4813-9f89-11098090148e,cherry red
d5da1841-9bc8-4813-9f89-11098090148e,diy
d5da1841-9bc8-4813-9f89-11098090148e,electronic
d5da1841-9bc8-4813-9f89-11098090148e,english
d5da1841-9bc8-4813-9f89-11098090148e,experimental rock
d5da1841-9bc8-4813-9f89-11098090148e,favoritos
d5da1841-9bc8-4813-9f89-11098090148e,fontana
d5da1841-9bc8-4813-9f89-11098090148e,indie rock
d5da1841-9bc8-4813-9f89-11098090148e,john peel
d5da1841-9bc8-4813-9f89-11098090148e,krautrock
d5da1841-9bc8-4813-9f89-11098090148e,post-punk
d5da1841-9bc8-4813-9f89-11098090148e,rock
d5da1841-9bc8-4813-9f89-11098090148e,rock and indie
d5da1841-9bc8-4813-9f89-11098090148e,rough trade
d5da1841-9bc8-4813-9f89-11098090148e,seen live
cc197bad-dc9c-440d-a5b5-d52ba2e14234,alternative rock
cc197bad-dc9c-440d-a5b5-d52ba2e14234,ambient pop
cc197bad-dc9c-440d-a5b5-d52ba2e14234,art pop
cc197bad-dc9c-440d-a5b5-d52ba2e14234,big music
cc197bad-dc9c-440d-a5b5-d52ba2e14234,chapel
cc197bad-dc9c-440d-a5b5-d52ba2e14234,dream pop
cc197bad-dc9c-440d-a5b5-d52ba2e14234,english
cc197bad-dc9c-440d-a5b5-d52ba2e14234,indie pop
cc197bad-dc9c-440d-a5b5-d52ba2e14234,indie rock
cc197bad-dc9c-440d-a5b5-d52ba2e14234,parlophone
cc197bad-dc9c-440d-a5b5-d52ba2e14234,piano pop
cc197bad-dc9c-440d-a5b5-d52ba2e14234,piano rock
cc197bad-dc9c-440d-a5b5-d52ba2e14234,pop
cc197bad-dc9c-440d-a5b5-d52ba2e14234,pop rock
cc197bad-dc9c-440d-a5b5-d52ba2e14234,pop/rock
cc197bad-dc9c-440d-a5b5-d52ba2e14234,rock
cc197bad-dc9c-440d-a5b5-d52ba2e14234,rock and indie
0c502791-4ee9-4c5f-9696-0602b721ff3b,5099995588322
0c502791-4ee9-4c5f-9696-0602b721ff3b,70s
0c502791-4ee9-4c5f-9696-0602b721ff3b,80s
0c502791-4ee9-4c5f-9696-0602b721ff3b,arena rock
0c502791-4ee9-4c5f-9696-0602b721ff3b,art rock
0c502791-4ee9-4c5f-9696-0602b721ff3b,classic pop and rock
0c502791-4ee9-4c5f-9696-0602b721ff3b,classic rock
0c502791-4ee9-4c5f-9696-0602b721ff3b,crossover prog
0c502791-4ee9-4c5f-9696-0602b721ff3b,electronic
0c502791-4ee9-4c5f-9696-0602b721ff3b,electronica
0c502791-4ee9-4c5f-9696-0602b721ff3b,english
0c502791-4ee9-4c5f-9696-0602b721ff3b,pop
0c502791-4ee9-4c5f-9696-0602b721ff3b,pop rock
0c502791-4ee9-4c5f-9696-0602b721ff3b,pop/rock
0c502791-4ee9-4c5f-9696-0602b721ff3b,progressive
0c502791-4ee9-4c5f-9696-0602b721ff3b,progressive pop
0c502791-4ee9-4c5f-9696-0602b721ff3b,progressive rock
0c502791-4ee9-4c5f-9696-0602b721ff3b,rock
0c502791-4ee9-4c5f-9696-0602b721ff3b,symphonic prog
0c502791-4ee9-4c5f-9696-0602b721ff3b,symphonic rock
6b335658-22c8-485d-93de-0bc29a1d0349,classic pop and rock
6b335658-22c8-485d-93de-0bc29a1d0349,groove metal
6b335658-22c8-485d-93de-0bc29a1d0349,hard rock
6b335658-22c8-485d-93de-0bc29a1d0349,heavy metal
6b335658-22c8-485d-93de-0bc29a1d0349,metal
6b335658-22c8-485d-93de-0bc29a1d0349,nwobhm
8f92558c-2baa-4758-8c38-615519e9deda,classic pop and rock
8f92558c-2baa-4758-8c38-615519e9deda,dance-punk
8f92558c-2baa-4758-8c38-615519e9deda,english
8f92558c-2baa-4758-8c38-615519e9deda,funk
8f92558c-2baa-4758-8c38-615519e9deda,new wave
8f92558c-2baa-4758-8c38-615519e9deda,post-punk
8f92558c-2baa-4758-8c38-615519e9deda,punk
8f92558c-2baa-4758-8c38-615519e9deda,punk rock
8f92558c-2baa-4758-8c38-615519e9deda,reggae rock
8f92558c-2baa-4758-8c38-615519e9deda,rock
8f92558c-2baa-4758-8c38-615519e9deda,server name
614e3804-7d34-41ba-857f-811bad7c2b7a,1970s
614e3804-7d34-41ba-857f-811bad7c2b7a,1980s
614e3804-7d34-41ba-857f-811bad7c2b7a,1990s
614e3804-7d34-41ba-857f-811bad7c2b7a,band
614e3804-7d34-41ba-857f-811bad7c2b7a,blues rock
614e3804-7d34-41ba-857f-811bad7c2b7a,classic pop and rock
614e3804-7d34-41ba-857f-811bad7c2b7a,classic rock
614e3804-7d34-41ba-857f-811bad7c2b7a,country rock
614e3804-7d34-41ba-857f-811bad7c2b7a,english
614e3804-7d34-41ba-857f-811bad7c2b7a,group
614e3804-7d34-41ba-857f-811bad7c2b7a,guitar
614e3804-7d34-41ba-857f-811bad7c2b7a,id_artist
614e3804-7d34-41ba-857f-811bad7c2b7a,pop rock
614e3804-7d34-41ba-857f-811bad7c2b7a,pop/rock
614e3804-7d34-41ba-857f-811bad7c2b7a,pub rock
614e3804-7d34-41ba-857f-811bad7c2b7a,rock
614e3804-7d34-41ba-857f-811bad7c2b7a,rock & roll
614e3804-7d34-41ba-857f-811bad7c2b7a,rock and roll
614e3804-7d34-41ba-857f-811bad7c2b7a,roots rock
614e3804-7d34-41ba-857f-811bad7c2b7a,soft rock
614e3804-7d34-41ba-857f-811bad7c2b7a,sophisti-pop
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,00s
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,10s
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,70s
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,80s
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,90s
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,alternative rock
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,classic pop and rock
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,dance
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,duran
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,dvd
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,electro
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,electronic
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,english
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,male vocalists
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,new romantic
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,new romantics
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,new wave
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,pop
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,pop rock
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,rock
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,synth-pop
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,synthpop
191de76f-a224-445d-b041-54df16d65bf7,blues rock
191de76f-a224-445d-b041-54df16d65bf7,classic pop and rock
191de76f-a224-445d-b041-54df16d65bf7,english
191de76f-a224-445d-b041-54df16d65bf7,freakbeat
191de76f-a224-445d-b041-54df16d65bf7,garage rock
191de76f-a224-445d-b041-54df16d65bf7,hard rock
191de76f-a224-445d-b041-54df16d65bf7,mod
191de76f-a224-445d-b041-54df16d65bf7,psychedelic rock
191de76f-a224-445d-b041-54df16d65bf7,rhythm & blues
191de76f-a224-445d-b041-54df16d65bf7,rhythm and blues
191de76f-a224-445d-b041-54df16d65bf7,rock
191de76f-a224-445d-b041-54df16d65bf7,rock and roll
7249b899-8db8-43e7-9e6e-22f1e736024e,80s
7249b899-8db8-43e7-9e6e-22f1e736024e,alternative rock
7249b899-8db8-43e7-9e6e-22f1e736024e,aor
7249b899-8db8-43e7-9e6e-22f1e736024e,classic pop and rock
7249b899-8db8-43e7-9e6e-22f1e736024e,classic rock
7249b899-8db8-43e7-9e6e-22f1e736024e,english
7249b899-8db8-43e7-9e6e-22f1e736024e,glam
7249b899-8db8-43e7-9e6e-22f1e736024e,glam metal
7249b899-8db8-43e7-9e6e-22f1e736024e,glam rock
7249b899-8db8-43e7-9e6e-22f1e736024e,hair band
7249b899-8db8-43e7-9e6e-22f1e736024e,hair metal
7249b899-8db8-43e7-9e6e-22f1e736024e,hard rock
7249b899-8db8-43e7-9e6e-22f1e736024e,heavy metal
7249b899-8db8-43e7-9e6e-22f1e736024e,metal
7249b899-8db8-43e7-9e6e-22f1e736024e,nwobhm
7249b899-8db8-43e7-9e6e-22f1e736024e,pop rock
7249b899-8db8-43e7-9e6e-22f1e736024e,post-grunge
7249b899-8db8-43e7-9e6e-22f1e736024e,rock
d4305549-6b4e-4a57-b24d-8af0743fe191,baroque pop
d4305549-6b4e-4a57-b24d-8af0743fe191,beat
d4305549-6b4e-4a57-b24d-8af0743fe191,beat music
d4305549-6b4e-4a57-b24d-8af0743fe191,classic pop and rock
d4305549-6b4e-4a57-b24d-8af0743fe191,english
d4305549-6b4e-4a57-b24d-8af0743fe191,he aint heavy
d4305549-6b4e-4a57-b24d-8af0743fe191,pop
d4305549-6b4e-4a57-b24d-8af0743fe191,pop rock
d4305549-6b4e-4a57-b24d-8af0743fe191,psychedelic pop
d4305549-6b4e-4a57-b24d-8af0743fe191,rock
d4305549-6b4e-4a57-b24d-8af0743fe191,soft rock
d4305549-6b4e-4a57-b24d-8af0743fe191,sunshine pop
9e0e2b01-41db-4008-bd8b-988977d6019a,2008 universal fire victim
9e0e2b01-41db-4008-bd8b-988977d6019a,alternative
9e0e2b01-41db-4008-bd8b-988977d6019a,alternative rock
9e0e2b01-41db-4008-bd8b-988977d6019a,classic pop and rock
9e0e2b01-41db-4008-bd8b-988977d6019a,english
9e0e2b01-41db-4008-bd8b-988977d6019a,indie rock
9e0e2b01-41db-4008-bd8b-988977d6019a,new wave
9e0e2b01-41db-4008-bd8b-988977d6019a,pop reggae
9e0e2b01-41db-4008-bd8b-988977d6019a,pop rock
